distance,image_a,image_b,sha256_a,sha256_b,exact_duplicate,dataset_a,dataset_b,subset_a,subset_b,crop_a,crop_b
0,datasets\raw\Mango\Cutting Weevil\20211011_160903(0) (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_160903(0) (Custom).jpg,e3c3b3cedf8460378a6aef7cfb0ac9006f51a0d1ce08bdf2742a6223d9638487,f2b81dd466fdea1ece07e74c5b85c84b7f7481e233e21905eb5a4b3195afd52d,NO,Mango,Mango,Main,Main,Mango,Mango
0,datasets\raw\Mango\Cutting Weevil\20211011_160904 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_160904 (Custom).jpg,4e1f1b2701159932904a46823eab18ae3a562339fd5cec1d08165c76849edb3f,7f46061b6389192de873d611d1f3f48d29e055864b86afff91ef6c7bd965875d,NO,Mango,Mango,Main,Main,Mango,Mango
0,datasets\raw\Mango\Cutting Weevil\20211011_160914 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_160914 (Custom).jpg,ff4363e9464647f5e8c4226f4ffc4e1cdaca7a8a12ed86685688581744dd0e01,f5f536e6d91f38a45ef0f0597c14c564ed6a3d1a699ffc8ee6240ae7457d8e07,NO,Mango,Mango,Main,Main,Mango,Mango
0,datasets\raw\Mango\Cutting Weevil\20211011_160915 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_160915 (Custom).jpg,74a5bdb08f5788db00bbb1580cbf19829791e614c07c05ba51341c563aa80d30,a0720048d0367d379bb3ba7250db929d03bbeef083eb55c4abf699c08d640d67,NO,Mango,Mango,Main,Main,Mango,Mango
0,datasets\raw\Mango\Cutting Weevil\20211011_160933 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_160933 (Custom).jpg,5e916094f0b7e2c4b3f13a74fd927d998f23112e32d178ec5cd8e025c490ca63,7f8ea0ad3d8819e79fa1dece7a6168fec0526789be1aae7c865a0bc3d1de362b,NO,Mango,Mango,Main,Main,Mango,Mango
0,datasets\raw\Mango\Cutting Weevil\20211011_160942 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_160942 (Custom).jpg,ce1f3e26444397d7409129f174edf7e0c4ed84efae1cd6b72f588af26c80fc57,472e3851d17673031d2ff01dad31fc93b882f98967c9d1ee6457c8f6dfe02a42,NO,Mango,Mango,Main,Main,Mango,Mango
0,datasets\raw\Mango\Cutting Weevil\20211011_161126 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161126 (Custom).jpg,6f16c8a5df7710f97a89e82f5905514ff7186bd4e51716eb010150ee40b6073d,924ccdd49e2d965edca7d99f6121821f81009b38d985a3de6f2ebd4fb3744e26,NO,Mango,Mango,Main,Main,Mango,Mango
0,datasets\raw\Mango\Cutting Weevil\20211011_161127 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161127 (Custom).jpg,fd43d81f2e739cc9f91fff91aa988ec445a8a8e7f8c050bc3b0d5e08476b1b20,779b6a21876730575c2599f198ee485fed51dbf972afd2b98dc64cbee44e64bf,NO,Mango,Mango,Main,Main,Mango,Mango
0,datasets\raw\Mango\Cutting Weevil\20211011_161128 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161128 (Custom).jpg,7d204f748f3598207d05776243e1e26a41fee6d665ae084b864c9dad06457c48,7cc3e480c0dea3a7333aeb7ee9ef25c03d493e48509a72a1f8dfb32c8cebaa6f,NO,Mango,Mango,Main,Main,Mango,Mango
0,datasets\raw\Mango\Cutting Weevil\20211011_161135 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161135 (Custom).jpg,d42dfe6f193a03381c62f2e7c3f0d362ad434007fbe212ff7914de48859c409b,5ebb5d42799cbcbc78b0f61b414e74ece70d664bfc26c0cd819393433b9b132d,NO,Mango,Mango,Main,Main,Mango,Mango
0,datasets\raw\Mango\Cutting Weevil\20211011_161140 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161140 (Custom).jpg,c1a3c10cc8b61daf39209b319bc8cddb778d3a6634f94b1b8298bf9401559f0a,226dcad6c5c962165ad284ed1c1fdeff1c21a5630eb61ac721a1135fa03239bb,NO,Mango,Mango,Main,Main,Mango,Mango
0,datasets\raw\Mango\Cutting Weevil\20211011_161140(0) (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161140(0) (Custom).jpg,7f0af25cecf3c721f19b985151b6cdddfef0881e885807cac1388e30448a7fd1,4ba1b7950c2fb9cbda12ffe050fba27ad94e46765bd7dab080d2427457e9aa19,NO,Mango,Mango,Main,Main,Mango,Mango
0,datasets\raw\Mango\Cutting Weevil\20211011_161141 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161141 (Custom).jpg,2c235803ea0aa78bef17080830de612d395ed4e911eb612201802081ef82220b,8e1d16cd21ba582e437b385ae89eea0639714dc291382dfc634e673854201f39,NO,Mango,Mango,Main,Main,Mango,Mango
0,datasets\raw\Mango\Cutting Weevil\20211011_161142 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161142 (Custom).jpg,a826d985bd5332aad5b72f56da06ebba97444b61eb71772d38f01eb5b51a0c77,88b0c3de1f0469014f980ab0e49f1f23d3e01829672f68241c10905931968c0d,NO,Mango,Mango,Main,Main,Mango,Mango
0,datasets\raw\Mango\Cutting Weevil\20211011_161145(0) (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161145(0) (Custom).jpg,610a9e3bbdcf4fb63d691179ac6ea3c3a0d8e90616f602460eee4705842c9873,289b42c69bfef153fae4035ec093fa192b15b3befcf22f5c07eeb69f43590493,NO,Mango,Mango,Main,Main,Mango,Mango
0,datasets\raw\Mango\Cutting Weevil\20211011_161146 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161146 (Custom).jpg,e8ac9814948c963bf15bb575ced9cd14f849a48de1f08a21565010713eafcf25,98018247afe9232942ff2f43829bed7fdb31ba016f90135a8561dce40ee8c47e,NO,Mango,Mango,Main,Main,Mango,Mango
0,datasets\raw\Mango\Cutting Weevil\20211011_161147 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161147 (Custom).jpg,e02c261f9cb62d08ed9d23e983726671126f56614839e59482b8fbe9e3e13d0a,8568ef9b7a0e0780549781a9f8facd540e4ad09f5aff7880410a420a66d9e3f8,NO,Mango,Mango,Main,Main,Mango,Mango
0,datasets\raw\Mango\Cutting Weevil\20211011_161150 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161150 (Custom).jpg,4ad78e9025ae897ea44ca091aa3ee3350e9a8f36b7650c9c8e6ee663232631a7,f120f6eb2b5f785a29aa3e58cbbd356b034887c1e7c54e02eca61ce2ad34cb5c,NO,Mango,Mango,Main,Main,Mango,Mango
0,datasets\raw\Mango\Cutting Weevil\20211011_161155 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161155 (Custom).jpg,c7814bbf72cdf931e44427f1d26180cb2664a0cb41d4d56987a098993c16868e,6c6dfbf8bccc10c2d7d5527915af657eb3b26421b61b3612681b772ecc660465,NO,Mango,Mango,Main,Main,Mango,Mango
0,datasets\raw\Mango\Cutting Weevil\20211011_161205 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161205 (Custom).jpg,7854999c0a908b2c0f7bf4351ba4d8ec232e09614fd198d5c5295d72bb3d7884,3eeef386dd6af3172d004a4750aa127f093ee7301da0b059f3707e8c205bfccc,NO,Mango,Mango,Main,Main,Mango,Mango
0,datasets\raw\Mango\Cutting Weevil\20211011_161206 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161206 (Custom).jpg,8e3cafc294bc4b7beaaa1fe31dccd66b53bc21267ac9366950b26c61f9a34ebc,c6734339b8ad29b4682a33a5452109ea31ef144af7b966ec8cae5fc180e4202b,NO,Mango,Mango,Main,Main,Mango,Mango
0,datasets\raw\Mango\Cutting Weevil\20211011_161207 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161207 (Custom).jpg,5db06581de2f14a5c71b3a01930362d1e8173d1c62ce11b2ff6e2ae25d461ccf,f688c6bd2563a0a891f16ec9d6cce7864d852f9f576d1b5fdb5114c0463069bc,NO,Mango,Mango,Main,Main,Mango,Mango
0,datasets\raw\Mango\Cutting Weevil\20211011_161210(0) (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161210(0) (Custom).jpg,59931e67cefbdcf791bc01cea7e4025c4bb3f23486d0b409b70f056e46d0adcf,9fa2461d56f61b2819a49c6ed1872b7f577c5cd3c4d3789fc387b307da7265af,NO,Mango,Mango,Main,Main,Mango,Mango
0,datasets\raw\Mango\Cutting Weevil\20211011_161242 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161242 (Custom).jpg,6b8285448572f4e8348f839e6f573c4bd644e0e0a801244434efa77004fd42dc,ba497b911da9495c4d3b88f0a0e2609bac77a668356e8b831403e5225a14ff5a,NO,Mango,Mango,Main,Main,Mango,Mango
0,datasets\raw\Mango\Cutting Weevil\20211011_161243 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161243 (Custom).jpg,6ed1f1a2a5f3c8598cfdb363c9223946839534891073828ada7b6e50f9cf9d0c,337b2b0522084740d3d3e2e680221c1109dedc5e3bd6c0cf125bf2311bc0829a,NO,Mango,Mango,Main,Main,Mango,Mango
0,datasets\raw\Mango\Cutting Weevil\20211011_161243(0) (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161243(0) (Custom).jpg,72873c61939f58b0cbd04e9f4ed0ae8cc18d48d83e7baedf364c38ad385e1257,fffdb4de0c725dfc28af48d404b9dfff7f7b09ebae4d211112430fc2669cae04,NO,Mango,Mango,Main,Main,Mango,Mango
0,datasets\raw\Mango\Cutting Weevil\20211011_161245 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161245 (Custom).jpg,ce5d524afc24def75d4ca95a96ec1c3e1eb7683bb077eac5fbced5806e5c797b,6c7cb545adb74a6acb517cfcd1671d555027cfbaabf07a23c812d70920714669,NO,Mango,Mango,Main,Main,Mango,Mango
0,datasets\raw\Mango\Cutting Weevil\20211011_161245(0) (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161245(0) (Custom).jpg,39db482a6b40e9deb8034099901604d405a8712ea04cbb504c63d871c1481baf,996d18a679cea83489beb6c0d3e42b5ee3c4f07a419334f41544ac97c8d23016,NO,Mango,Mango,Main,Main,Mango,Mango
0,datasets\raw\Mango\Cutting Weevil\20211011_161246 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161246 (Custom).jpg,b97d4dd10a42a87db72e611cad581f8dc4c882a9d62acaecbb3d7b9c8ae8d414,05ac54cd4650871850daaf90c60a5dc3b34ffa1a56ffe771d48d5a754b43d4eb,NO,Mango,Mango,Main,Main,Mango,Mango
0,datasets\raw\Mango\Cutting Weevil\20211011_161309 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161309 (Custom).jpg,7e4a02a28b3c400e7f33a189961d835a883880c8ee08b0206265e05e1e8ae54d,d8cfd156652e7540e98f5eba7ff0b192d5da488be9bee29036904707a993cc9a,NO,Mango,Mango,Main,Main,Mango,Mango
0,datasets\raw\Mango\Cutting Weevil\20211011_161323 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161323 (Custom).jpg,3e1829a3d137a5362773e494e0ec94ae27cdf9e31f76120c1e25dc40c995a410,2fdbdf618f50731229319016466d761ff13d7af2266723409a28c4f2faff758c,NO,Mango,Mango,Main,Main,Mango,Mango
0,datasets\raw\Mango\Cutting Weevil\20211011_161330 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161330 (Custom).jpg,fa03dbf01b0fe7f39409f3e8bc2e0aafbbcaf8abf2c2e1fc9b3f2399384abcd2,59b6145cecef047907c2d2c8a027b0fd76fab38d54e0610dcf314b77b653bf6f,NO,Mango,Mango,Main,Main,Mango,Mango
0,datasets\raw\Mango\Cutting Weevil\20211011_161339 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161339 (Custom).jpg,0c02db184bdbd19232104fb4ad3bffee325359b71b1ca3e49e67d433279bca59,3e321ba90998aa91f383bd33b7982ba07f3113c7d2dcba9a889d76769942110d,NO,Mango,Mango,Main,Main,Mango,Mango
0,datasets\raw\Mango\Cutting Weevil\20211011_161340 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161340 (Custom).jpg,c8d1056b80b26ba88886205c61171ae69402e75eeb9acf1dfde29bb03a4f8915,8a25551fd2103bb6920c633a31840613e81affc991721c7e79750d683b82d245,NO,Mango,Mango,Main,Main,Mango,Mango
0,datasets\raw\Mango\Cutting Weevil\20211011_161345 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161345 (Custom).jpg,d0e8d91eaad58040edfc3062c22372c6a740d475cfee253661698a07a80ef414,21884acfb1cafb43a667a43e29fda832a30676c986397d631610f478c9924a5f,NO,Mango,Mango,Main,Main,Mango,Mango
0,datasets\raw\Mango\Cutting Weevil\20211011_161346 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161346 (Custom).jpg,2a48a3af8e6ea44a52cfa68da828fc880415da18dae128227604b66bbad971f1,c59dc71ad538490db076f9fabb3cd9a33a9fb0cb4b582ad22cef34dbded4b6a9,NO,Mango,Mango,Main,Main,Mango,Mango
0,datasets\raw\Mango\Cutting Weevil\20211011_161410 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161410 (Custom).jpg,4288ac6fa35d06c13c5748de40f7c059acce4f5127c52dee9501f0d36f573dff,9536e4538f9192ca7af0c097192072cd0c39d7374a5ba9163af64bb35c906c41,NO,Mango,Mango,Main,Main,Mango,Mango
0,datasets\raw\Mango\Cutting Weevil\20211011_161412 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161412 (Custom).jpg,a127c0864e0cfb403c3c8402a310d46afd0f1d2315153bd30fc8cf166b1c5f97,e46cb78441a8e65f863ead2613376afa91eb59e1155b805a38839ea5ed06b192,NO,Mango,Mango,Main,Main,Mango,Mango
0,datasets\raw\Mango\Cutting Weevil\20211011_161413 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161413 (Custom).jpg,e1df4e362c3a1025762adc8772bd7c517658b0a296501c2ffdf9030e2901868a,e212cbae079caa8c4644556895b34b5be821cb6fe79644a54dbf7337a1a707a7,NO,Mango,Mango,Main,Main,Mango,Mango
0,datasets\raw\Mango\Cutting Weevil\20211011_161418 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161418 (Custom).jpg,684f927941b2f9a0f436113b2b33b1365dfa4b24128933e5bc6283a67fc38d18,97af7516c061e422cbc7d2ca96efe1b2f6c48afa46c6dab1fc28fc3d4bbda4a7,NO,Mango,Mango,Main,Main,Mango,Mango
0,datasets\raw\Mango\Cutting Weevil\20211011_161418(0) (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161418(0) (Custom).jpg,1b6d1d6ca0f3ee3788b00704b6c181a33484ef90790f5b7702fa7001371d24ab,21742202236506cc0182834b6ee029e2d89ba63f8c8329b3a68c059adaa89c8d,NO,Mango,Mango,Main,Main,Mango,Mango
0,datasets\raw\Mango\Cutting Weevil\20211011_161419 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161419 (Custom).jpg,768368a18b41193620aeec8c27671303e4c5d6c9e4ed68c0a82b67d8d70a16a8,a457b28a6390464c01e423e241a0356789a8280d5f64b0d82c1715851a8a5345,NO,Mango,Mango,Main,Main,Mango,Mango
0,datasets\raw\Mango\Cutting Weevil\20211011_161424 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161424 (Custom).jpg,95e36f4ddff669f65642ebc6f9fa9dc73e627bbeb6d05ad8d0ce44281ea2a31f,111e1e9ab677caf82b97b6007c1eb6148e7da0b20271c653293f8dfe22e7e4b7,NO,Mango,Mango,Main,Main,Mango,Mango
0,datasets\raw\Mango\Cutting Weevil\20211011_161424(0) (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161424(0) (Custom).jpg,18ceb5b7258bcceea6de37cc6a1b34c46deec940541533c620d3323530c6ff12,4066b1dce609f7e516f05477348522b6113d00310398f541ef227797622956b3,NO,Mango,Mango,Main,Main,Mango,Mango
0,datasets\raw\Mango\Cutting Weevil\20211011_161425 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161425 (Custom).jpg,fb6d8ec388a243c8a82f8121e45ef535264aab9237ff4f7b2e683cd3b767422f,b578867253642c8290071c2274aa155981f02ba3bbd66b77192f26739dc1b028,NO,Mango,Mango,Main,Main,Mango,Mango
0,datasets\raw\Mango\Cutting Weevil\20211011_161452 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161452 (Custom).jpg,d3153d0229c3058a2d60ca94458b18711438fef313156a27f47bb4e04adcebe2,2cdd62cb56cff94f3049fb6f5c004dcadbf82442dda212918783928451ac79e9,NO,Mango,Mango,Main,Main,Mango,Mango
0,datasets\raw\Mango\Cutting Weevil\20211011_161453 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161453 (Custom).jpg,d890d05373fb588c802df81e4d7867512f203150343ae779c32470eff656a847,c7fe2207da8ae84fcc0410b5b127b354424f55ac49a2635ece4be29f469a6486,NO,Mango,Mango,Main,Main,Mango,Mango
0,datasets\raw\Mango\Cutting Weevil\20211011_161458 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161458 (Custom).jpg,67712b32d4345d17fd0fb28437e3dc7c00c9ba754398601bc2e75b09a2f6dfdb,4a1413b429a0dd3f264c226df0da5c1486d89b1c5a3706d7a30b26331a279f8c,NO,Mango,Mango,Main,Main,Mango,Mango
0,datasets\raw\Mango\Cutting Weevil\20211011_161500 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161500 (Custom).jpg,9a57d9cb9d425e992b0c2d27459d7b74b0965b0d391a60b3f779af645477ed2a,d7f248450853214499128b6760517c070803e905d3bf6d85372973bdf713c154,NO,Mango,Mango,Main,Main,Mango,Mango
0,datasets\raw\Mango\Cutting Weevil\20211011_161502 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161502 (Custom).jpg,963a086e7ae16cf452c28399dfe7c0b087658aac0acaf61365ad9800c315ee5f,e440cb9bb1aac5e72629459c2f64f030d265f2562d83c621eca161aaf1d2740b,NO,Mango,Mango,Main,Main,Mango,Mango
0,datasets\raw\Mango\Cutting Weevil\20211011_161505 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161505 (Custom).jpg,7944110c1a5955ff4ae710eb5b46a95a58626a097b8ae7ffa75e12962678e500,a19751169a8d575dff5ea7c563f4b277ba04eacb55d4529949013d71e1b70aac,NO,Mango,Mango,Main,Main,Mango,Mango
0,datasets\raw\Mango\Cutting Weevil\20211011_161506 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161506 (Custom).jpg,c3ad441010dad6983e4247b7c6c36732139c8b30e78e10cb78fb3e7dea58adb8,b286166360e66b55102ba4adc51c65ccdc242a00c0cfeb7861d8bad8d6a49494,NO,Mango,Mango,Main,Main,Mango,Mango
0,datasets\raw\Mango\Cutting Weevil\20211011_161515 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161515 (Custom).jpg,24bb05012c875de690c1255029f5dd591b6651abfacba16c983b865f0378e574,511a78bfed802704e75cf71ec3e89b4fa5fc5c602f973ff428a4701270d4f695,NO,Mango,Mango,Main,Main,Mango,Mango
0,datasets\raw\Mango\Cutting Weevil\20211011_161519 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161519 (Custom).jpg,b3ae7cb0d9992a383a82386a85643c31bf696fa5983bfa62fd47260663a35f2e,ad2942a950d41cd20fa9d1229c34a9e7f5b0831d61376e01f6bbb2542a034322,NO,Mango,Mango,Main,Main,Mango,Mango
0,datasets\raw\Mango\Cutting Weevil\20211011_161520 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161520 (Custom).jpg,4dcd4f48ac698b141191a14737e77130fe885be0364ad372b69edfbf5c63de15,3ad513772200d067b08c87fa2873246de6b4349562b58cdfee1bf7bd6c2ac474,NO,Mango,Mango,Main,Main,Mango,Mango
0,datasets\raw\Mango\Cutting Weevil\20211011_161532 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161532 (Custom).jpg,3702af0acfe856420c229bd895013da06f6122412f44abcf8b1893e38ad97e1d,e386c8aacbc814cacecb51876362f84bebaaa893fa0e33b2cc954fdeddba561c,NO,Mango,Mango,Main,Main,Mango,Mango
0,datasets\raw\Mango\Cutting Weevil\20211011_161534 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161534 (Custom).jpg,46f6eaa6a819b31215b4b9beed2dbd1a46ce78358cdf5a5b9a0f3afbf0e7eeb8,e0b9b5a8df3665f12ae06ee82ee9f957e73cc9a387cc3d847d26b9240d7f80f5,NO,Mango,Mango,Main,Main,Mango,Mango
0,datasets\raw\Mango\Cutting Weevil\20211011_161544 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161544 (Custom).jpg,7eecc2bb11e68f0cd492035dfa624c0e64a965cdf2d9a9daba89122e59844dc0,df61f9a6b0985bb1d0c75c87701fb9e4df5f521b469ec8a94b98faf19ec36693,NO,Mango,Mango,Main,Main,Mango,Mango
0,datasets\raw\Mango\Cutting Weevil\20211011_161600 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161600 (Custom).jpg,bba970d9840fd25ee2383303e5aed62cbe4c7c13d87190ac5209aeee675f4c2b,a4485adb674a3d4ec595952f65ff6642d2c65fd342e43f89e868c84db02ec9d7,NO,Mango,Mango,Main,Main,Mango,Mango
0,datasets\raw\Mango\Cutting Weevil\20211011_161605 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161605 (Custom).jpg,785abac7e203b3562c5cb1b02d7a120f1bf055432665f2dfbb8ae6778ac00fc3,8e4d0c455b592e606df95418bf8bd93bc8b9e435ef613796c751cb7821083f88,NO,Mango,Mango,Main,Main,Mango,Mango
0,datasets\raw\Mango\Cutting Weevil\20211011_161606 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161606 (Custom).jpg,9948e002f44ef25223eea6df04292de24531251959403a3bcb33cc89b5ab5ba6,288ac7e7e10ef390aa6905662e7bae9dfb7c322e53cba9a30b17aef97f6e03d8,NO,Mango,Mango,Main,Main,Mango,Mango
0,datasets\raw\Mango\Cutting Weevil\20211011_161607 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161607 (Custom).jpg,b7490ee3443b52bf9fb3561782dbd5d852d74647898e14889e78000f29372162,f68cb2e2b7751b8e054ab7b8cb55b584c65f3ac9fbca6e7c58e9bc599f7914bf,NO,Mango,Mango,Main,Main,Mango,Mango
0,datasets\raw\Mango\Cutting Weevil\20211011_161609 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161609 (Custom).jpg,acdcaf3fbd424697b63c7b6638fa95fc4e7d7e382dbfe0b2bec31499f14e7464,f31a3784cad91c2267f8162e05a0391eab014ea946395daa40a77a5dc6b14326,NO,Mango,Mango,Main,Main,Mango,Mango
0,datasets\raw\Mango\Cutting Weevil\20211011_161610 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161610 (Custom).jpg,0c00861d95ba1b5c86ba4c32e771baf51f71a255ab1ac2dfaac624733068f48e,2ae6bea23b74e0bac6afdf73059c643fae72b64f29847671f8ce6d9e8a30af7b,NO,Mango,Mango,Main,Main,Mango,Mango
0,datasets\raw\Mango\Cutting Weevil\20211011_161610(0) (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161610(0) (Custom).jpg,93ac1fa5d4155d7f76db0555c6c91f2a8aa9315bd450b6f2cff2b71c72bda584,d984d03c4c041d55e39257ff0dbf9f710301085dca4c3b03704367e82203fb31,NO,Mango,Mango,Main,Main,Mango,Mango
0,datasets\raw\Mango\Cutting Weevil\20211011_161614 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161614 (Custom).jpg,9be14f2cb6aadc8c08f4e17dbd075d52942e26812a92780fd504c41568ffa3b3,014efa805d286d952edad3a6f57721b60d7b94bd86842f7290c5c66a6db00415,NO,Mango,Mango,Main,Main,Mango,Mango
0,datasets\raw\Mango\Cutting Weevil\20211011_161614(0) (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161614(0) (Custom).jpg,845160782c97200b0ea5b9418fd2ccf4564ddb5ef505400f516810aff319fc4a,9d25ad92e99e9a1a10653767ab520cf01e94e700937933a70f228d314d70c965,NO,Mango,Mango,Main,Main,Mango,Mango
0,datasets\raw\Mango\Cutting Weevil\20211011_161616 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161616 (Custom).jpg,dac7aa5822067fee1c436f949320a93512449a6a807684757bdd6232eab389e6,49147d729718431383cbc5f95707ec61166e223a04877f33b2283b5aaceed1e4,NO,Mango,Mango,Main,Main,Mango,Mango
0,datasets\raw\Mango\Cutting Weevil\20211011_161619 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161619 (Custom).jpg,5321893b9bceef7f6fe105a8aa4c00284c6de2646e903b79e5dfa76e5834e389,b64dea8f80588e561dc082234d2941e1e852283434ab718b98ab374b40cace74,NO,Mango,Mango,Main,Main,Mango,Mango
0,datasets\raw\Mango\Cutting Weevil\20211011_161623 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161623 (Custom).jpg,be333100ed10b53224554524f58511d90e6ac193c1828282621aa9c2ecad057d,758225c840629415bd87050fcf73bf7b5c3caed7c1b305dd06aade1e3a3007a1,NO,Mango,Mango,Main,Main,Mango,Mango
0,datasets\raw\Mango\Cutting Weevil\20211011_161624 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161624 (Custom).jpg,823eb6c0373e17405b21263388268e5e408e91756c7bbc3a7cd4c429a29290ed,51f961fd79b9e30d6a250741bf370476e38c18dffee5796da6054ee0513aa31c,NO,Mango,Mango,Main,Main,Mango,Mango
0,datasets\raw\Mango\Cutting Weevil\20211011_161625 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161625 (Custom).jpg,6457adc6c14f1c99bb8dcde871579341f2a33d6b4a89aa6800c1f647cfc12459,b725b72587a54643d35ff31c10594564f3fc765b26c9a7a2bf2074c5f99ce36d,NO,Mango,Mango,Main,Main,Mango,Mango
0,datasets\raw\Mango\Cutting Weevil\20211011_161627 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_161627 (Custom).jpg,2b069e23ad2ae437b717beeb5554879a5c204be8b52b32548ccbc29909e9054d,ea1f21447d91f49c711876cda0915b14c69c86c104e5f150ea8b6076372d28fc,NO,Mango,Mango,Main,Main,Mango,Mango
