distance,image_a,image_b,crop_a,crop_b,dataset_a,dataset_b,review_priority
0,datasets\raw\Cotton\healthy\h166.jpg,datasets\raw\Cotton\healthy\h170.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h174.jpg,datasets\raw\Cotton\healthy\h175.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h174.jpg,datasets\raw\Cotton\healthy\h176.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h174.jpg,datasets\raw\Cotton\healthy\h177.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h174.jpg,datasets\raw\Cotton\healthy\h179.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h175.jpg,datasets\raw\Cotton\healthy\h176.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h175.jpg,datasets\raw\Cotton\healthy\h177.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h175.jpg,datasets\raw\Cotton\healthy\h179.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h176.jpg,datasets\raw\Cotton\healthy\h177.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h176.jpg,datasets\raw\Cotton\healthy\h179.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h177.jpg,datasets\raw\Cotton\healthy\h179.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h178.jpg,datasets\raw\Cotton\healthy\h196.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h178.jpg,datasets\raw\Cotton\healthy\h197.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h178.jpg,datasets\raw\Cotton\healthy\h198.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h196.jpg,datasets\raw\Cotton\healthy\h197.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h196.jpg,datasets\raw\Cotton\healthy\h198.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h197.jpg,datasets\raw\Cotton\healthy\h198.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h199.jpg,datasets\raw\Cotton\healthy\h200.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h199.jpg,datasets\raw\Cotton\healthy\h201.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h199.jpg,datasets\raw\Cotton\healthy\h202.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h199.jpg,datasets\raw\Cotton\healthy\h205.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h200.jpg,datasets\raw\Cotton\healthy\h201.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h200.jpg,datasets\raw\Cotton\healthy\h202.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h200.jpg,datasets\raw\Cotton\healthy\h205.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h201.jpg,datasets\raw\Cotton\healthy\h202.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h201.jpg,datasets\raw\Cotton\healthy\h205.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h202.jpg,datasets\raw\Cotton\healthy\h205.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h182.jpg,datasets\raw\Cotton\healthy\h183.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h182.jpg,datasets\raw\Cotton\healthy\h184.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h182.jpg,datasets\raw\Cotton\healthy\h185.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h183.jpg,datasets\raw\Cotton\healthy\h184.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h183.jpg,datasets\raw\Cotton\healthy\h185.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h184.jpg,datasets\raw\Cotton\healthy\h185.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h186.jpg,datasets\raw\Cotton\healthy\h187.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h186.jpg,datasets\raw\Cotton\healthy\h188.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h186.jpg,datasets\raw\Cotton\healthy\h189.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h187.jpg,datasets\raw\Cotton\healthy\h188.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h187.jpg,datasets\raw\Cotton\healthy\h189.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h188.jpg,datasets\raw\Cotton\healthy\h189.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h190.jpg,datasets\raw\Cotton\healthy\h191.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h190.jpg,datasets\raw\Cotton\healthy\h192.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h190.jpg,datasets\raw\Cotton\healthy\h193.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h190.jpg,datasets\raw\Cotton\healthy\h194.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h190.jpg,datasets\raw\Cotton\healthy\h195.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h191.jpg,datasets\raw\Cotton\healthy\h192.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h191.jpg,datasets\raw\Cotton\healthy\h193.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h191.jpg,datasets\raw\Cotton\healthy\h194.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h191.jpg,datasets\raw\Cotton\healthy\h195.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h192.jpg,datasets\raw\Cotton\healthy\h193.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h192.jpg,datasets\raw\Cotton\healthy\h194.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h192.jpg,datasets\raw\Cotton\healthy\h195.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h193.jpg,datasets\raw\Cotton\healthy\h194.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h193.jpg,datasets\raw\Cotton\healthy\h195.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h194.jpg,datasets\raw\Cotton\healthy\h195.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h203.jpg,datasets\raw\Cotton\healthy\h206.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h203.jpg,datasets\raw\Cotton\healthy\h207.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h203.jpg,datasets\raw\Cotton\healthy\h208.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h206.jpg,datasets\raw\Cotton\healthy\h207.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h206.jpg,datasets\raw\Cotton\healthy\h208.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h207.jpg,datasets\raw\Cotton\healthy\h208.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h209.jpg,datasets\raw\Cotton\healthy\h210.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h209.jpg,datasets\raw\Cotton\healthy\h211.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h209.jpg,datasets\raw\Cotton\healthy\h212.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h210.jpg,datasets\raw\Cotton\healthy\h211.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h210.jpg,datasets\raw\Cotton\healthy\h212.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h211.jpg,datasets\raw\Cotton\healthy\h212.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h219.png,datasets\raw\Cotton\healthy\h220.png,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h221.jpg,datasets\raw\Cotton\healthy\h222.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h221.jpg,datasets\raw\Cotton\healthy\h223.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h221.jpg,datasets\raw\Cotton\healthy\h225.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h222.jpg,datasets\raw\Cotton\healthy\h223.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h222.jpg,datasets\raw\Cotton\healthy\h225.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h223.jpg,datasets\raw\Cotton\healthy\h225.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h226.jpg,datasets\raw\Cotton\healthy\h227.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h226.jpg,datasets\raw\Cotton\healthy\h228.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h226.jpg,datasets\raw\Cotton\healthy\h229.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h227.jpg,datasets\raw\Cotton\healthy\h228.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h227.jpg,datasets\raw\Cotton\healthy\h229.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h228.jpg,datasets\raw\Cotton\healthy\h229.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h230.jpg,datasets\raw\Cotton\healthy\h231.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h230.jpg,datasets\raw\Cotton\healthy\h232.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h230.jpg,datasets\raw\Cotton\healthy\h235.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h231.jpg,datasets\raw\Cotton\healthy\h232.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h231.jpg,datasets\raw\Cotton\healthy\h235.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h232.jpg,datasets\raw\Cotton\healthy\h235.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h236.jpg,datasets\raw\Cotton\healthy\h237.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h236.jpg,datasets\raw\Cotton\healthy\h238.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h237.jpg,datasets\raw\Cotton\healthy\h238.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h239.jpg,datasets\raw\Cotton\healthy\h240.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h239.jpg,datasets\raw\Cotton\healthy\h241.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h239.jpg,datasets\raw\Cotton\healthy\h245.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h240.jpg,datasets\raw\Cotton\healthy\h241.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h240.jpg,datasets\raw\Cotton\healthy\h245.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h241.jpg,datasets\raw\Cotton\healthy\h245.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h242.jpg,datasets\raw\Cotton\healthy\h243.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h242.jpg,datasets\raw\Cotton\healthy\h244.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h243.jpg,datasets\raw\Cotton\healthy\h244.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h246.jpg,datasets\raw\Cotton\healthy\h247.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h246.jpg,datasets\raw\Cotton\healthy\h248.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h247.jpg,datasets\raw\Cotton\healthy\h248.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h249.jpg,datasets\raw\Cotton\healthy\h251.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h249.jpg,datasets\raw\Cotton\healthy\h252.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h249.jpg,datasets\raw\Cotton\healthy\h253.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h251.jpg,datasets\raw\Cotton\healthy\h252.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h251.jpg,datasets\raw\Cotton\healthy\h253.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h252.jpg,datasets\raw\Cotton\healthy\h253.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h254.jpg,datasets\raw\Cotton\healthy\h255.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h254.jpg,datasets\raw\Cotton\healthy\h256.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h255.jpg,datasets\raw\Cotton\healthy\h256.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h257.jpg,datasets\raw\Cotton\healthy\h258.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h257.jpg,datasets\raw\Cotton\healthy\h259.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h257.jpg,datasets\raw\Cotton\healthy\h261.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h258.jpg,datasets\raw\Cotton\healthy\h259.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h258.jpg,datasets\raw\Cotton\healthy\h261.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h259.jpg,datasets\raw\Cotton\healthy\h261.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h260.jpg,datasets\raw\Cotton\healthy\h316.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h260.jpg,datasets\raw\Cotton\healthy\h362.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h260.jpg,datasets\raw\Cotton\healthy\h363.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h260.jpg,datasets\raw\Cotton\healthy\h364.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h316.jpg,datasets\raw\Cotton\healthy\h362.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h316.jpg,datasets\raw\Cotton\healthy\h363.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h316.jpg,datasets\raw\Cotton\healthy\h364.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h362.jpg,datasets\raw\Cotton\healthy\h363.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h362.jpg,datasets\raw\Cotton\healthy\h364.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h363.jpg,datasets\raw\Cotton\healthy\h364.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h262.jpg,datasets\raw\Cotton\healthy\h263.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h262.jpg,datasets\raw\Cotton\healthy\h264.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h262.jpg,datasets\raw\Cotton\healthy\h266.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h263.jpg,datasets\raw\Cotton\healthy\h264.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h263.jpg,datasets\raw\Cotton\healthy\h266.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h264.jpg,datasets\raw\Cotton\healthy\h266.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h27.jpg,datasets\raw\Cotton\healthy\h359.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h27.jpg,datasets\raw\Cotton\healthy\h360.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h27.jpg,datasets\raw\Cotton\healthy\h365.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h359.jpg,datasets\raw\Cotton\healthy\h360.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h359.jpg,datasets\raw\Cotton\healthy\h365.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h360.jpg,datasets\raw\Cotton\healthy\h365.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h272.jpg,datasets\raw\Cotton\healthy\h273.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h272.jpg,datasets\raw\Cotton\healthy\h274.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h272.jpg,datasets\raw\Cotton\healthy\h275.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h273.jpg,datasets\raw\Cotton\healthy\h274.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h273.jpg,datasets\raw\Cotton\healthy\h275.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h274.jpg,datasets\raw\Cotton\healthy\h275.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h276.jpg,datasets\raw\Cotton\healthy\h277.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h276.jpg,datasets\raw\Cotton\healthy\h279.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h276.jpg,datasets\raw\Cotton\healthy\h341.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h276.jpg,datasets\raw\Cotton\healthy\h395.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h276.jpg,datasets\raw\Cotton\healthy\h397.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h276.jpg,datasets\raw\Cotton\healthy\h398.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h276.jpg,datasets\raw\Cotton\healthy\h399.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h277.jpg,datasets\raw\Cotton\healthy\h279.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h277.jpg,datasets\raw\Cotton\healthy\h341.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h277.jpg,datasets\raw\Cotton\healthy\h395.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h277.jpg,datasets\raw\Cotton\healthy\h397.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h277.jpg,datasets\raw\Cotton\healthy\h398.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h277.jpg,datasets\raw\Cotton\healthy\h399.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h279.jpg,datasets\raw\Cotton\healthy\h341.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h279.jpg,datasets\raw\Cotton\healthy\h395.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h279.jpg,datasets\raw\Cotton\healthy\h397.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h279.jpg,datasets\raw\Cotton\healthy\h398.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h279.jpg,datasets\raw\Cotton\healthy\h399.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h341.jpg,datasets\raw\Cotton\healthy\h395.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h341.jpg,datasets\raw\Cotton\healthy\h397.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h341.jpg,datasets\raw\Cotton\healthy\h398.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h341.jpg,datasets\raw\Cotton\healthy\h399.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h395.jpg,datasets\raw\Cotton\healthy\h397.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h395.jpg,datasets\raw\Cotton\healthy\h398.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h395.jpg,datasets\raw\Cotton\healthy\h399.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h397.jpg,datasets\raw\Cotton\healthy\h398.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h397.jpg,datasets\raw\Cotton\healthy\h399.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h398.jpg,datasets\raw\Cotton\healthy\h399.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h280.jpg,datasets\raw\Cotton\healthy\h281.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h280.jpg,datasets\raw\Cotton\healthy\h282.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h280.jpg,datasets\raw\Cotton\healthy\h283.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h281.jpg,datasets\raw\Cotton\healthy\h282.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h281.jpg,datasets\raw\Cotton\healthy\h283.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h282.jpg,datasets\raw\Cotton\healthy\h283.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h284.jpg,datasets\raw\Cotton\healthy\h285.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h284.jpg,datasets\raw\Cotton\healthy\h286.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h284.jpg,datasets\raw\Cotton\healthy\h287.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h284.jpg,datasets\raw\Cotton\healthy\h288.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h284.jpg,datasets\raw\Cotton\healthy\h289.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h284.jpg,datasets\raw\Cotton\healthy\h304.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h284.jpg,datasets\raw\Cotton\healthy\h305.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h285.jpg,datasets\raw\Cotton\healthy\h286.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h285.jpg,datasets\raw\Cotton\healthy\h287.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h285.jpg,datasets\raw\Cotton\healthy\h288.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h285.jpg,datasets\raw\Cotton\healthy\h289.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h285.jpg,datasets\raw\Cotton\healthy\h304.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h285.jpg,datasets\raw\Cotton\healthy\h305.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h286.jpg,datasets\raw\Cotton\healthy\h287.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h286.jpg,datasets\raw\Cotton\healthy\h288.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h286.jpg,datasets\raw\Cotton\healthy\h289.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h286.jpg,datasets\raw\Cotton\healthy\h304.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h286.jpg,datasets\raw\Cotton\healthy\h305.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h287.jpg,datasets\raw\Cotton\healthy\h288.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h287.jpg,datasets\raw\Cotton\healthy\h289.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h287.jpg,datasets\raw\Cotton\healthy\h304.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h287.jpg,datasets\raw\Cotton\healthy\h305.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h288.jpg,datasets\raw\Cotton\healthy\h289.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h288.jpg,datasets\raw\Cotton\healthy\h304.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h288.jpg,datasets\raw\Cotton\healthy\h305.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h289.jpg,datasets\raw\Cotton\healthy\h304.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h289.jpg,datasets\raw\Cotton\healthy\h305.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h304.jpg,datasets\raw\Cotton\healthy\h305.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h291.jpg,datasets\raw\Cotton\healthy\h292.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h291.jpg,datasets\raw\Cotton\healthy\h293.jpg,Cotton,Cotton,other,other,HIGH
0,datasets\raw\Cotton\healthy\h292.jpg,datasets\raw\Cotton\healthy\h293.jpg,Cotton,Cotton,other,other,HIGH
